id,industry_lookup
97400100,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
28282135,未分類其他建材批發
08005598,其他未分類專用機械設備製造
22394719,其他金屬刀具及手工具製造
55966110,其他未分類金屬製品製造
70630184,其他金屬加工用機械設備製造
70717442,其他梭織外衣製造
27920579,旅館
80063414,未分類其他機械器具批發
90527455,其他建築工程
16273717,不動產轉租賃
53063382,投資有價證券
89673628,綜合商品批發
12841871,其他金屬切削工具機製造
23102042,鋼板（捲）、鋼帶、鋼片製造
90589846,未分類其他土木工程
28637137,未分類砂、石採取及其他礦業
84442769,經營網路購物（食品、飲料類商品）
80623177,自有不動產買賣
80623177,自有不動產買賣
80623177,自有不動產買賣
96892090,汽油零售
52590175,其他體育用品製造
55962347,鑄鐵件鑄造
12752167,投資有價證券
28036325,未分類其他專門設計服務
80234276,米零售
04477420,住宅營建
16494129,住宅營建
16004158,庭園景觀工程
89332782,水電工程
97042337,住宅營建
27998528,自有不動產買賣
96957234,廣告代理商
34149369,不動產投資開發
83104380,電子器材、電子設備批發
72054671,自有不動產租賃
88994658,消防設備批發
27593147,鋁合金鑄造
80222638,不動產投資開發
22696073,印刷
22698662,醬油製造
27406398,其他乳品製造
64989229,種苗批發
22447526,鋁合金鑄造
66640034,動物飼品製造
16184911,其他基本金屬鑄造
54081438,汽車零件、汽車百貨批發
72016282,合成橡膠原料批發
69261633,麵粉批發
97052123,金屬手工具批發
33956722,其他金屬建築組件製造
22132053,人造纖維織品批發
22982174,高爾夫球場及練習場
68463484,塑膠皮、塑膠布製造
22280997,鋁或鋁合金粗製品製造
27455708,保健營養食品製造
64875921,人力供應
69375559,塑膠皮、塑膠布製造
72177977,其他化學原材料及其製品批發
69596379,汽車零件、汽車百貨零售
03607500,未分類其他通訊傳播設備製造
23629572,其他化學原材料及其製品批發
53805857,環境檢測服務
73692640,不織布製造
84511287,墓地經營
17197246,電腦排版、照相排版、印刷排版
17197246,電腦排版、照相排版、印刷排版
45133981,其他資料處理、主機及網站代管服務
54059225,貨櫃出租
64976569,貨櫃出租
69774583,其他塑膠原料製造
24652754,自有不動產買賣
83134645,餐廳
16914276,水電工程
53089192,投資有價證券
27629736,廣告代理商
90416583,廣告代理商
55896277,經營電視購物、電台購物
24916361,其他建築工程
66557154,蛋類批發
10406802,未分類其他綜合商品零售
66557154,蛋類批發
27670565,不動產投資開發
28062603,餐廳
64935977,麵店、小吃店
97217125,塑膠日用品製造
28380207,塑膠、橡膠建材製品批發
28922863,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
54291069,自有不動產租賃
54291069,自有不動產租賃
86068942,水電工程
72108178,基本金屬表面處理
90747253,電子器材、電子設備批發
23988653,其他建築工程
69279211,其他家用電器零售
97174358,有線電視系統經營
84486581,餐廳
12866936,電腦及電腦週邊設備零售
24260223,其他照明器具製造
27976545,食用油脂批發
28454501,有線通信服務
28922863,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
52867496,其他量測、導航及控制設備製造
73859042,汽車零件、汽車百貨零售
80071054,電腦套裝軟體批發
86956550,其他未分類食品製造
23402651,西點麵包零售
27879728,冷凍、通風、空調系統裝修工程
53827748,工業設計
10406802,未分類其他綜合商品零售
16913880,投資有價證券
16737266,印刷
86433316,不動產投資開發
84099293,其他商品批發經紀
54630146,房屋修繕
75706009,鎖具及鑰匙製造
22559063,其他金屬模具製造
24953288,投資有價證券
16123491,投資有價證券
16124323,其他貨幣中介
23070689,消防設備批發
23667505,紙漿製造
23667505,紙漿製造
28298734,其他殯葬及寵物生命紀念相關服務
84399812,單層直銷（有形商品）
54199529,投資有價證券
35309102,金屬用車床、銑床、鑽床製造
54199598,投資有價證券
59003799,其他非酒精飲料製造
88663329,螺絲、螺帽及鉚釘製造
59260706,餐廳
30936857,其他商品批發經紀
59260706,餐廳
53584670,海洋貨運承攬
24505901,船舶製造
89360196,不動產投資開發
24505901,船舶製造
75989858,不織布製造
22260140,其他未分類金屬製品製造
89429786,原動機批發
59312556,其他金屬建材批發
97157251,未分類其他建材批發
29092062,汽油零售
84486581,餐廳
16437958,投資有價證券
52867496,其他量測、導航及控制設備製造
54342659,印刷
53972931,自來水總管及市區管線營建
79413048,其他商品批發經紀
53589295,投資有價證券
82844176,家用照明設備零售
24948259,食品、飲料及菸草製作用機械設備製造
13198835,其他汽車貨運
84830705,汽油零售
36934928,便當、自助餐店
84891842,投資有價證券
25186221,消防警報設備裝修工程
82836491,消防警報設備裝修工程
06668108,廢五金批發
06668108,廢五金批發
24530556,其他產業用機械設備維修及安裝
53886339,移工仲介
80362089,其他人力仲介
85963913,其他回收物料批發
89409212,其他人力仲介
16102340,其他投資顧問
22577294,其他未分類金屬製品製造
53618741,電力設備器材批發
76547162,不動產投資開發
83628669,包裝機、打包機製造
86540792,未分類其他金屬加工處理
88663329,螺絲、螺帽及鉚釘製造
89272497,汽車零件、汽車百貨批發
53586889,不動產投資開發
89763830,不動產投資開發
45135355,不動產投資開發
89436978,其他產業用機械設備維修及安裝
23418128,其他化學原材料及其製品批發
16104121,水電工程
42814598,建材五金（基本金屬）批發
13167565,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
16476467,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
42793600,投資有價證券
54625880,未分類其他專門營造
75137605,塗料製造
81172452,不動產投資開發
13181898,土地開發
13199573,不動產投資開發
16822994,不動產投資開發
22071696,其他建築工程
24504207,投資有價證券
27228325,不動產投資開發
27621615,建材五金（基本金屬）批發
28595072,自有不動產租賃
28875030,航空器及其零件製造
53237829,不動產投資開發
84731424,不動產投資開發
86052245,住宅營建
86186188,其他建築工程
86442286,不動產投資開發
86520249,不動產投資開發
90755339,未分類其他土木工程
27684630,汽油零售
54822025,其他建築工程
28309768,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
53574363,遠洋漁撈
86454661,建材五金（基本金屬）批發
82088340,遠洋漁撈
86637206,螺絲、螺帽及鉚釘製造
31213886,螺絲、螺帽及鉚釘製造
50932648,不動產投資開發
81481909,其他發電、輸電及配電機械製造
28587559,其他基本金屬鑄造
12702863,油漆粉刷、壁飾（紙）黏貼工程
23231828,金屬結構及建築組件批發
23979269,螺絲、螺帽及鉚釘製造
42790435,不動產投資開發
54214394,其他金屬建材批發
86343820,螺絲、螺帽及鉚釘製造
89338857,其他未分類專用機械設備製造
12934195,其他資料處理、主機及網站代管服務
16734726,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
27206482,自有不動產租賃
28048547,螺絲、螺帽及鉚釘製造
53891190,不動產投資開發
80049482,建材五金（基本金屬）批發
81276007,塑膠袋製品製造
85869071,砂石批發
89659442,螺絲、螺帽及鉚釘製造
75970680,其他化學原材料製造
42801101,乾燥水產品批發
86108260,其他家用電器批發
86442286,不動產投資開發
89738994,塑膠、橡膠建材製品批發
16043151,其他建築工程
79413048,其他商品批發經紀
86042401,不動產投資開發
13198835,其他汽車貨運
90716189,其他機電、電信及電路設備安裝
16669555,鞋類及其配件（真皮鞋類及其配件除外）批發
22096325,螺絲、螺帽及鉚釘製造
81266747,其他化學原材料及其製品批發
89415354,汽車貨櫃貨運
82665004,經營網路購物（食品、飲料類商品）
84052804,免洗餐具批發
22805488,自有不動產租賃
28602051,其他化粧品批發
89254293,不動產投資開發
16104327,其他中古商品（汽機車及其零配件除外）零售
27658464,電子器材、電子設備批發
54617158,公開展示廣告
54620251,國產家用家具零售
80468359,汽油零售
85035183,廣告代理商
13188225,公開展示廣告
53234132,管道工程
54357272,室內裝潢工程
89903683,電力供應
13005099,建材五金（基本金屬）批發
13172510,零售式量販店
13912563,綜合商品批發
16125147,居家修繕用品零售
27214997,未分類其他綜合商品零售
70401014,中古汽車零售
85510399,經營網路購物（食品、飲料類商品）
28136886,汽車零件、汽車百貨批發
00280902,信用合作社
00280902,信用合作社
35943863,電線及電纜製造
83729907,藝術表演活動籌辦、監製與經紀
12264131,鋁或鋁合金粗製品製造
53105974,膳食及菜餚罐頭製造
03415209,其他汽車貨運
12658487,殯葬禮儀服務
16728230,其他汽車貨運
22035355,平板玻璃及其製品製造
22035355,平板玻璃及其製品製造
23686828,汽油零售
24749414,其他未分類電子零組件製造
25069342,其他未分類食品製造
42728524,其他未分類食品製造
45097824,鑄鐵件鑄造
53159540,寵物用品批發
54043224,冷凍調理食品批發
54642277,其他管理顧問
55799660,未分類其他服飾品批發
80676602,未分類其他食品批發
84407030,調理包食品零售
84407030,調理包食品零售
84407030,調理包食品零售
